2016-10-09 20:11:50,528 ===== NEW TRIAL =====
2016-10-09 20:13:30,501 ADD
2016-10-09 20:13:30,623 ACK, TTL = 5
2016-10-09 20:13:31,713 ADD
2016-10-09 20:13:31,715 ACK, TTL = 4
2016-10-09 20:13:32,773 ADD
2016-10-09 20:13:32,775 ACK, TTL = 3
2016-10-09 20:13:33,828 ADD
2016-10-09 20:13:33,830 ACK, TTL = 2
2016-10-09 20:13:34,882 ADD
2016-10-09 20:13:34,883 ACK, TTL = 1
2016-10-09 20:13:35,926 ADD
2016-10-09 20:13:36,057 ACK, TTL = 5
2016-10-09 20:13:37,109 ADD
2016-10-09 20:13:37,241 ACK, TTL = 5
2016-10-09 20:13:38,287 ADD
2016-10-09 20:13:38,289 ACK, TTL = 2
2016-10-09 20:13:39,343 ADD
2016-10-09 20:13:39,345 ACK, TTL = 1
2016-10-09 20:13:40,398 ADD
2016-10-09 20:13:40,529 ACK, TTL = 5
2016-10-09 20:13:41,581 ADD
2016-10-09 20:13:41,706 ACK, TTL = 5
2016-10-09 20:13:42,757 ADD
2016-10-09 20:13:42,945 ACK, TTL = 5
2016-10-09 20:13:44,006 ADD
2016-10-09 20:13:44,153 ACK, TTL = 5
2016-10-09 20:13:45,197 ADD
2016-10-09 20:13:45,370 ACK, TTL = 5
2016-10-09 20:13:46,420 ADD
2016-10-09 20:13:46,660 ACK, TTL = 5
2016-10-09 20:13:47,710 ADD
2016-10-09 20:13:47,807 ACK, TTL = 5
2016-10-09 21:17:14,269 ===== NEW TRIAL =====
2016-10-09 21:17:25,873 ADD
2016-10-09 21:17:25,979 ACK, TTL = 5
2016-10-09 21:17:27,065 ADD
2016-10-09 21:17:27,068 ACK, TTL = 4
2016-10-09 21:17:28,116 ADD
2016-10-09 21:17:28,118 ACK, TTL = 3
2016-10-09 21:17:29,195 ADD
2016-10-09 21:17:29,197 ACK, TTL = 2
2016-10-09 21:17:30,247 ADD
2016-10-09 21:17:30,249 ACK, TTL = 1
2016-10-09 21:17:31,305 ADD
2016-10-09 21:17:31,418 ACK, TTL = 5
2016-10-09 21:17:32,493 ADD
2016-10-09 21:17:32,494 ACK, TTL = 4
2016-10-09 21:17:33,543 ADD
2016-10-09 21:17:33,544 ACK, TTL = 3
2016-10-09 21:17:34,611 ADD
2016-10-09 21:17:34,613 ACK, TTL = 2
2016-10-09 21:17:35,690 ADD
2016-10-09 21:17:35,691 ACK, TTL = 1
2016-10-09 21:17:36,741 ADD
2016-10-09 21:17:36,869 ACK, TTL = 5
2016-10-09 21:17:37,936 ADD
2016-10-09 21:17:37,938 ACK, TTL = 4
2016-10-09 21:17:38,981 ADD
2016-10-09 21:17:38,982 ACK, TTL = 3
2016-10-09 21:17:40,031 ADD
2016-10-09 21:17:40,032 ACK, TTL = 2
2016-10-09 21:17:41,089 ADD
2016-10-09 21:17:41,090 ACK, TTL = 1
2016-10-09 21:17:42,195 ADD
2016-10-09 21:17:42,302 ACK, TTL = 5
2016-10-09 21:17:43,350 ADD
2016-10-09 21:17:43,352 ACK, TTL = 4
2016-10-09 21:17:44,406 ADD
2016-10-09 21:17:44,410 ACK, TTL = 3
2016-10-09 21:17:45,457 ADD
2016-10-09 21:17:45,459 ACK, TTL = 2
2016-10-09 21:17:46,507 ADD
2016-10-09 21:17:46,508 ACK, TTL = 1
2016-10-09 21:17:47,564 ADD
2016-10-09 21:17:47,665 ACK, TTL = 5
2016-10-09 21:17:48,723 ADD
2016-10-09 21:17:48,724 ACK, TTL = 4
2016-10-09 21:17:49,774 ADD
2016-10-09 21:17:49,775 ACK, TTL = 3
2016-10-09 21:17:50,871 ADD
2016-10-09 21:17:50,872 ACK, TTL = 2
2016-10-09 21:17:51,958 ADD
2016-10-09 21:17:51,959 ACK, TTL = 1
2016-10-09 21:17:53,019 ADD
2016-10-09 21:17:53,156 ACK, TTL = 5
2016-10-09 21:17:54,214 ADD
2016-10-09 21:17:54,216 ACK, TTL = 4
2016-10-09 21:17:55,265 ADD
2016-10-09 21:17:55,267 ACK, TTL = 3
2016-10-09 21:17:56,337 ADD
2016-10-09 21:17:56,338 ACK, TTL = 1
2016-10-09 21:17:57,401 ADD
2016-10-09 21:17:57,538 ACK, TTL = 5
2016-10-09 21:17:58,585 ADD
2016-10-09 21:17:58,587 ACK, TTL = 4
2016-10-09 21:17:59,637 ADD
2016-10-09 21:17:59,639 ACK, TTL = 3
2016-10-09 21:18:00,697 ADD
2016-10-09 21:18:00,699 ACK, TTL = 2
2016-10-09 21:18:01,780 ADD
2016-10-09 21:18:01,781 ACK, TTL = 1
2016-10-09 21:18:02,844 ADD
2016-10-09 21:18:02,957 ACK, TTL = 5
2016-10-09 21:18:04,058 ADD
2016-10-09 21:18:04,059 ACK, TTL = 4
2016-10-09 21:18:05,158 ADD
2016-10-09 21:18:05,160 ACK, TTL = 3
2016-10-09 21:18:06,225 ADD
2016-10-09 21:18:06,227 ACK, TTL = 2
2016-10-09 21:18:07,277 ADD
2016-10-09 21:18:07,409 ACK, TTL = 5
2016-10-09 21:18:08,460 ADD
2016-10-09 21:18:08,461 ACK, TTL = 4
2016-10-09 21:18:09,514 ADD
2016-10-09 21:18:09,515 ACK, TTL = 3
2016-10-09 21:18:10,563 ADD
2016-10-09 21:18:10,564 ACK, TTL = 2
2016-10-09 21:18:11,640 ADD
2016-10-09 21:18:11,642 ACK, TTL = 1
2016-10-09 21:18:12,742 ADD
2016-10-09 21:18:12,869 ACK, TTL = 5
2016-10-09 21:18:13,958 ADD
2016-10-09 21:18:13,959 ACK, TTL = 4
2016-10-09 21:18:15,012 ADD
2016-10-09 21:18:15,013 ACK, TTL = 3
2016-10-09 21:18:16,064 ADD
2016-10-09 21:18:16,066 ACK, TTL = 2
2016-10-09 21:18:17,169 ADD
2016-10-09 21:18:17,171 ACK, TTL = 1
2016-10-09 21:18:18,260 ADD
2016-10-09 21:18:18,388 ACK, TTL = 5
2016-10-09 21:18:19,445 ADD
2016-10-09 21:18:19,446 ACK, TTL = 4
2016-10-09 21:18:20,503 ADD
2016-10-09 21:18:20,641 ACK, TTL = 3
2016-10-09 21:18:21,711 ADD
2016-10-09 21:18:21,712 ACK, TTL = 2
2016-10-09 21:18:22,765 ADD
2016-10-09 21:18:22,767 ACK, TTL = 1
2016-10-09 21:18:23,823 ADD
2016-10-09 21:18:23,952 ACK, TTL = 5
2016-10-09 21:18:24,997 ADD
2016-10-09 21:18:24,999 ACK, TTL = 4
2016-10-09 21:18:26,056 ADD
2016-10-09 21:18:26,057 ACK, TTL = 3
2016-10-09 21:18:27,108 ADD
2016-10-09 21:18:27,110 ACK, TTL = 2
2016-10-09 21:18:28,159 ADD
2016-10-09 21:18:28,161 ACK, TTL = 1
2016-10-09 21:18:29,216 ADD
2016-10-09 21:18:29,327 ACK, TTL = 5
2016-10-09 21:18:30,373 ADD
2016-10-09 21:18:30,374 ACK, TTL = 4
2016-10-09 21:18:31,418 ADD
2016-10-09 21:18:31,419 ACK, TTL = 3
2016-10-09 21:18:32,469 ADD
2016-10-09 21:18:32,470 ACK, TTL = 2
2016-10-09 21:18:33,527 ADD
2016-10-09 21:18:33,529 ACK, TTL = 1
2016-10-09 21:18:34,579 ADD
2016-10-09 21:18:34,696 ACK, TTL = 5
2016-10-09 21:18:35,746 ADD
2016-10-09 21:18:35,748 ACK, TTL = 4
2016-10-09 21:18:36,808 ADD
